File Name	Object ID	Object size	Object area	Object average color	Center (x, y)
part_1_125.jpg	1	26x26	0.0	[4.51183432 4.44378698 4.43786982]	208, 101
part_1_125.jpg	2	26x26	0.0	[4.51183432 4.44378698 4.81508876]	208, 99
part_1_125.jpg	3	30x30	0.0	[2.78222222 3.43333333 5.95777778]	228, 54
part_1_126.jpg	1	26x26	43.0	[5.63461538 4.93934911 4.61390533]	63, 183
part_1_126.jpg	2	24x24	0.0	[4.32638889 4.76215278 5.09027778]	160, 123
part_1_126.jpg	3	24x24	0.0	[4.32638889 4.76215278 6.41840278]	160, 121
part_1_120.jpg	1	30x22	1.5	[16.81666667 19.66969697 21.90909091]	240, 249
part_1_120.jpg	2	30x25	0.0	[14.10266667 16.49066667 21.07466667]	240, 246
part_1_120.jpg	3	28x28	12.0	[4.30357143 5.43239796 6.36862245]	131, 235
part_1_120.jpg	4	28x28	0.0	[ 4.28316327  5.39923469 10.88392857]	131, 232
part_2_3.jpg	1	18x18	22.0	[6.37345679 6.20987654 6.17283951]	107, 76
part_2_2.jpg	1	14x14	0.0	[7.01020408 7.96938776 8.75      ]	191, 166
part_2_2.jpg	2	16x16	0.0	[5.671875  6.4765625 7.1171875]	192, 164
part_2_0.jpg	1	12x12	3.0	[7.04861111 8.55555556 9.73611111]	189, 172
part_2_0.jpg	2	10x10	0.0	[ 9.29 11.27 12.8 ]	189, 169
part_2_0.jpg	3	18x18	24.0	[5.30555556 6.52777778 7.52160494]	230, 125
part_2_4.jpg	1	22x22	0.0	[7.3822314  7.03305785 6.90289256]	90, 52
part_2_4.jpg	2	22x22	5.0	[7.3822314  7.03305785 6.90289256]	90, 49
part_2_7.jpg	1	18x18	3.0	[8.71604938 7.83333333 7.45679012]	217, 153
part_2_7.jpg	2	18x18	0.0	[8.71604938 7.83333333 7.45679012]	217, 150
part_2_8.jpg	1	22x22	2.0	[4.20041322 5.66942149 6.92975207]	90, 26
part_2_9.jpg	1	28x28	33.0	[6.75765306 7.94387755 8.92219388]	135, 154
