File Name	Object ID	Object size	Object area	Object average color	Object brightness	Center (x, y)
part_3_108.jpg	3	24x5	21.0	[6.00826446 7.00206612 7.80578512]	6.938705234159779	229, 117
part_3_109.jpg	1	9x2	2.0	[23.984375 21.21875  19.78125 ]	21.661458333333332	191, 233
part_3_109.jpg	Deformed_object	40x5	71.5	Deformed_object	Deformed_object	48, 7
part_3_111.jpg	Deformed_object	12x2	3.0	Deformed_object	Deformed_object	217, 83
part_3_113.jpg	1	11x3	14.0	[ 7.76  9.58 10.98]	9.44	237, 238
part_3_113.jpg	2	6x2	1.0	[16.4375 15.5    15.    ]	15.645833333333334	25, 219
part_3_115.jpg	Deformed_object	18x2	3.0	Deformed_object	Deformed_object	205, 102
part_3_117.jpg	1	14x3	20.0	[9.93055556 8.70833333 8.23611111]	8.958333333333334	172, 21
part_3_121.jpg	Deformed_object	14x2	2.0	Deformed_object	Deformed_object	114, 74
part_3_122.jpg	1	15x4	17.0	[ 5.96938776  8.65306122 11.02040816]	8.547619047619047	33, 216
part_3_120.jpg	Deformed_object	23x2	2.0	Deformed_object	Deformed_object	93, 34
part_3_120.jpg	Deformed_object	12x2	1.0	Deformed_object	Deformed_object	168, 17
part_3_125.jpg	1	5x2	1.0	[12.25   15.1875 17.125 ]	14.854166666666666	31, 217
part_3_125.jpg	2	14x4	20.0	[13.6875     10.61805556  8.95138889]	11.085648148148149	51, 164
part_3_125.jpg	3	14x3	18.0	[8.52083333 8.40972222 8.40972222]	8.44675925925926	187, 46
part_3_124.jpg	Deformed_object	17x3	18.0	Deformed_object	Deformed_object	111, 45
part_3_124.jpg	Deformed_object	10x2	2.0	Deformed_object	Deformed_object	102, 10
part_4_0.jpg	1	7x2	1.0	[63.97222222 55.02777778 50.08333333]	56.361111111111114	197, 163
part_3_127.jpg	1	8x2	2.5	[22.69444444 20.83333333 20.11111111]	21.212962962962962	128, 137
part_3_127.jpg	2	9x2	3.0	[20.421875 19.53125  19.1875  ]	19.713541666666668	115, 106
part_4_1.jpg	1	10x4	18.0	[20.625    19.546875 19.359375]	19.84375	58, 65
part_4_1.jpg	2	9x4	2.0	[ 7.9375   12.109375 15.625   ]	11.890625	23, 22
part_4_3.jpg	Deformed_object	12x2	4.0	Deformed_object	Deformed_object	165, 235
part_4_3.jpg	1	9x4	15.0	[16.234375 19.015625 21.46875 ]	18.90625	161, 164
part_4_11.jpg	1	9x3	12.0	[ 9.234375 11.59375  13.453125]	11.427083333333334	164, 207
part_4_11.jpg	2	11x3	14.0	[11.08 10.42 10.14]	10.546666666666667	114, 114
part_4_11.jpg	3	7x2	2.0	[20.05555556 24.30555556 28.13888889]	24.166666666666668	169, 110
part_4_9.jpg	1	6x2	1.5	[48.     41.4375 38.375 ]	42.604166666666664	82, 229
part_4_14.jpg	1	11x4	4.0	[17.68 20.62 23.1 ]	20.466666666666665	18, 173
part_4_12.jpg	1	5x4	12.0	[36.3125 32.1875 30.1875]	32.895833333333336	227, 232
part_4_12.jpg	Deformed_object	26x4	38.0	Deformed_object	Deformed_object	67, 162
part_4_13.jpg	1	9x4	2.0	[19.125    17.5      17.046875]	17.890625	163, 150
part_4_13.jpg	Deformed_object	11x2	4.0	Deformed_object	Deformed_object	239, 28
part_4_17.jpg	1	9x4	15.0	[14.515625 16.390625 17.875   ]	16.260416666666668	106, 214
part_4_17.jpg	2	8x4	13.0	[18.05555556 18.05555556 18.05555556]	18.055555555555557	57, 211
part_4_17.jpg	3	5x2	1.0	[17.625  16.5    16.1875]	16.770833333333332	26, 189
part_4_16.jpg	1	16x4	18.0	[18.43367347 15.41326531 13.83673469]	15.894557823129253	192, 249
part_4_16.jpg	2	10x4	15.0	[21.03125  16.3125   13.859375]	17.067708333333332	60, 110
part_4_20.jpg	1	8x3	13.0	[21.69444444 19.08333333 17.83333333]	19.537037037037038	115, 169
part_4_15.jpg	1	12x3	16.0	[17.99 13.63 11.35]	14.323333333333334	122, 156
part_4_15.jpg	2	7x2	2.0	[34.66666667 32.77777778 32.08333333]	33.175925925925924	158, 58
part_4_18.jpg	Deformed_object	21x2	2.0	Deformed_object	Deformed_object	49, 89
part_4_24.jpg	1	11x3	14.0	[ 8.79 12.72 16.23]	12.58	191, 143
part_4_24.jpg	2	5x2	1.0	[37.5625 42.1875 46.8125]	42.1875	132, 114
part_4_22.jpg	1	7x2	2.0	[37.02777778 41.02777778 44.44444444]	40.833333333333336	155, 140
part_4_28.jpg	1	9x3	12.0	[13.671875 12.8125   12.5625  ]	13.015625	28, 245
part_4_27.jpg	1	16x4	17.0	[13.71428571 12.79081633 12.41326531]	12.97278911564626	172, 71
part_4_30.jpg	1	9x2	2.0	[31.015625 29.859375 29.5625  ]	30.145833333333332	96, 105
part_4_31.jpg	Deformed_object	20x4	17.0	Deformed_object	Deformed_object	232, 72
part_4_33.jpg	1	8x4	14.0	[19.27777778 22.86111111 25.83333333]	22.65740740740741	190, 168
part_4_26.jpg	Deformed_object	25x4	32.0	Deformed_object	Deformed_object	185, 233
part_4_26.jpg	1	7x2	2.0	[39.66666667 33.25       29.94444444]	34.28703703703704	118, 87
part_4_26.jpg	Deformed_object	10x2	2.5	Deformed_object	Deformed_object	120, 71
part_4_29.jpg	1	7x2	2.0	[28.44444444 29.66666667 30.66666667]	29.59259259259259	172, 249
part_4_29.jpg	2	6x2	1.0	[19.1875 23.625  27.3125]	23.375	159, 187
part_4_29.jpg	3	10x3	12.0	[12.03125 12.03125 12.03125]	12.03125	154, 134
part_4_29.jpg	4	8x2	2.0	[22.86111111 23.36111111 24.        ]	23.40740740740741	204, 119
part_4_36.jpg	1	9x2	3.5	[37.234375 31.6875   28.90625 ]	32.609375	181, 49
part_4_36.jpg	2	5x2	1.0	[31.3125 33.5625 35.375 ]	33.416666666666664	161, 41
part_4_35.jpg	Deformed_object	12x2	2.0	Deformed_object	Deformed_object	235, 195
part_4_38.jpg	1	19x4	17.0	[12.94444444 13.99382716 14.91666667]	13.951646090534979	128, 203
part_4_41.jpg	1	11x3	14.0	[12.68 12.28 12.12]	12.36	48, 72
part_4_34.jpg	Deformed_object	13x2	3.5	Deformed_object	Deformed_object	95, 211
part_4_34.jpg	Deformed_object	16x3	16.0	Deformed_object	Deformed_object	61, 158
part_4_34.jpg	1	7x2	2.0	[17.22222222 25.11111111 31.91666667]	24.75	96, 123
part_4_40.jpg	1	5x2	1.0	[20.75   18.9375 18.    ]	19.229166666666668	63, 215
part_4_39.jpg	1	12x3	14.0	[11.32 12.89 14.11]	12.773333333333333	101, 233
part_4_39.jpg	2	9x4	15.0	[14.59375  12.703125 11.921875]	13.072916666666666	143, 184
part_4_39.jpg	3	9x2	2.0	[15.90625 21.28125 25.71875]	20.96875	88, 63
part_4_42.jpg	1	7x2	2.0	[19.16666667 25.36111111 30.66666667]	25.064814814814813	217, 229
part_4_42.jpg	2	7x2	1.0	[27.55555556 27.55555556 27.55555556]	27.555555555555557	18, 222
part_4_46.jpg	1	6x2	2.0	[32.0625 37.     41.625 ]	36.895833333333336	185, 144
part_4_48.jpg	Deformed_object	20x4	19.0	Deformed_object	Deformed_object	192, 224
part_4_44.jpg	Deformed_object	22x4	4.5	Deformed_object	Deformed_object	171, 170
part_4_44.jpg	1	11x3	14.0	[14.44 12.49 11.64]	12.856666666666667	83, 169
part_4_44.jpg	2	9x2	3.0	[41.90625  39.359375 38.484375]	39.916666666666664	236, 116
part_4_44.jpg	Deformed_object	21x4	21.0	Deformed_object	Deformed_object	37, 8
part_4_51.jpg	1	15x4	18.0	[ 9.49489796 11.53061224 13.32653061]	11.450680272108844	91, 143
part_4_53.jpg	Deformed_object	21x4	18.0	Deformed_object	Deformed_object	132, 109
part_4_49.jpg	1	6x2	2.0	[31.0625 35.875  40.    ]	35.645833333333336	61, 242
part_4_49.jpg	2	8x2	4.0	[28.33333333 33.08333333 37.19444444]	32.870370370370374	232, 133
part_4_50.jpg	1	8x4	13.0	[12.30555556 16.44444444 19.91666667]	16.22222222222222	122, 230
part_4_50.jpg	2	9x2	3.5	[29.640625 25.65625  23.65625 ]	26.317708333333332	107, 40
part_4_57.jpg	1	13x3	14.0	[ 6.71527778 10.20833333 13.05555556]	9.993055555555555	198, 83
part_4_54.jpg	1	5x2	1.0	[22.9375 31.3125 38.375 ]	30.875	182, 231
part_4_54.jpg	2	10x3	12.0	[14.3125   13.359375 13.078125]	13.583333333333334	50, 225
part_4_54.jpg	3	8x4	14.0	[18.11111111 22.75       26.38888889]	22.416666666666668	190, 219
part_4_58.jpg	1	7x4	11.0	[19.02777778 17.72222222 17.25      ]	18.0	96, 192
